chembl_id,molregno,iupac_name,smiles,molecular_weight,aLogP,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_logp,cx_logd,molecular_species,qed_weighted,np_likeness_score,ic50_value,ic50_units,standard_relation,target_name,target_type,cell_description,disease_name,disease_category,mechanism_of_action,action_type,warning_type,warning_description,IUPACName
CHEMBL4283801,2323249,,Cc1n[nH]c2c1C(c1ccc(N(C)C)cc1)C(C(=O)N/N=C1/C(=O)Nc3ccccc31)=C(N)N2,456.51,1.98,7,5,140.53,4,N,0,1.67,1.67,NEUTRAL,0.38,-1.16,59090,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"6-amino-4-[4-(dimethylamino)phenyl]-N-[(2-hydroxy-1H-indol-3-yl)imino]-3-methyl-4,7-dihydro-2H-pyrazolo[3,4-b]pyridine-5-carboxamide"
CHEMBL4283805,2323253,,Cc1ccc(C(=O)/C=C/c2cc(Br)ccc2O)cc1,317.18,4.36,2,1,37.3,3,N,0,4.87,4.83,NEUTRAL,0.67,-0.23,2000,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,(E)-3-(5-bromo-2-hydroxyphenyl)-1-(4-methylphenyl)prop-2-en-1-one
CHEMBL4283824,2323272,,COc1cc(C(=O)c2c[nH]c3c(-c4ccsc4)cccc23)cc(OC)c1OC,393.46,5.15,5,1,60.55,6,N,1,4.49,4.49,NEUTRAL,0.46,-0.59,1400,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(7-thiophen-3-yl-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone"
CHEMBL4283848,2323296,,O=C(COc1ccc(F)cc1F)Nc1nc(-c2ccc(Br)cc2)cs1,425.25,4.87,4,1,51.22,5,N,0,5.16,4.98,NEUTRAL,0.63,-2.54,52100,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"N-[4-(4-bromophenyl)-1,3-thiazol-2-yl]-2-(2,4-difluorophenoxy)acetamide"
CHEMBL4283884,2323332,,CCC[N+](C)(C)[C@H]1CC[C@H](O[C@H]2CCC[C@H](CC)OC(=O)C[C@@H]3C(=C[C@@H]4[C@H]3C=C[C@@H]3C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]43)C(=O)[C@@H]2C)O[C@@H]1C.[I-],775.06,6.41,10,0,107.98,11,N,2,2.32,2.32,NEUTRAL,0.13,1.66,,,,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"[(2R,3S,6R)-6-[[(1S,2R,5S,7R,9R,10S,14R,15S,19S)-19-ethyl-14-methyl-13,21-dioxo-7-[(2R,3R,4R,5S,6S)-3,4,5-trimethoxy-6-methyloxan-2-yl]oxy-20-oxatetracyclo[10.10.0.02,10.05,9]docosa-3,11-dien-15-yl]oxy]-2-methyloxan-3-yl]-dimethyl-propylazanium;iodide"
CHEMBL4283899,2323347,,S=C(Nc1ccc(Cl)cc1)Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1,466.04,6.78,5,3,61.87,4,N,1,7.55,7.55,NEUTRAL,0.29,-2.03,51500,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"1-(4-chlorophenyl)-3-[4-(5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-ylamino)phenyl]thiourea"
CHEMBL4283904,2323352,,CCOc1ccc(-c2cnn(C)c2-c2cc(OC)c(OC)c(OC)c2)cc1,368.43,4.18,6,0,54.74,7,N,0,3.34,3.34,NEUTRAL,0.63,-0.63,39.9,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"4-(4-ethoxyphenyl)-1-methyl-5-(3,4,5-trimethoxyphenyl)pyrazole"
CHEMBL4283914,2323362,,CC1(C)CC[C@]23CC[C@]4(C)[C@H](CC[C@@H]5[C@@](C)(CC#N)[C@H](C(C)(C)C(=O)COC(=O)CCC(=O)O)CC[C@]54C)[C@H]2[C@H]1OC3,583.81,6.97,6,1,113.69,8,N,2,5.94,2.8,ACID,0.31,2,100000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"4-[3-[(1R,4R,5R,8R,9R,10R,13R,14R,15R)-9-(cyanomethyl)-4,5,9,16,16-pentamethyl-20-oxapentacyclo[13.3.2.01,14.04,13.05,10]icosan-8-yl]-3-methyl-2-oxobutoxy]-4-oxobutanoic acid"
CHEMBL4283921,2323369,,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCC(=O)NO)cc3)n2)cc1.Cl,463.54,4.68,7,4,125.47,12,N,0,3.81,3.8,NEUTRAL,0.17,-0.95,810,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,7-[4-[[4-(4-acetamidophenyl)pyrimidin-2-yl]amino]phenoxy]-N-hydroxyheptanamide;hydrochloride
CHEMBL4283934,2323382,,C=C1C(=O)[C@]23[C@H](O)[C@H]1C[C@H](O)[C@H]2[C@]12CCCC(C)(C)[C@H]1C[C@H]3O[C@@H]2OCCCn1cc(CSc2nnc(C)s2)nn1,601.8,3.56,12,2,132.48,8,N,2,2.54,2.54,NEUTRAL,0.26,1.17,14600,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(1S,2S,3S,5S,8S,9R,11R,16S,18R)-3,18-dihydroxy-12,12-dimethyl-6-methylidene-16-[3-[4-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]triazol-1-yl]propoxy]-17-oxapentacyclo[7.6.2.15,8.01,11.02,8]octadecan-7-one"
CHEMBL4283947,2323395,,Nc1ncc2c(n1)-c1cnc(Nc3ccc(C(=O)N4CCOCC4)cc3)nc1CC2,403.45,1.83,8,2,119.15,3,N,0,1.64,1.64,NEUTRAL,0.68,-1.4,30000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"[4-[(2-amino-5,6-dihydropyrimido[4,5-f]quinazolin-8-yl)amino]phenyl]-morpholin-4-ylmethanone"
CHEMBL4283948,2323396,,Oc1ccc2cc1Oc1ccc(cc1)CCc1cccc(OCCN3CCCCC3)c1-c1ccc(cc1O)CC2,535.68,7.31,5,2,62.16,4,N,2,7.5,6.7,BASE,0.29,1.01,2490,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"3-(2-piperidin-1-ylethoxy)-14-oxapentacyclo[20.2.2.210,13.115,19.02,7]nonacosa-1(24),2(7),3,5,10(29),11,13(28),15,17,19(27),22,25-dodecaene-16,24-diol"
CHEMBL4283976,2323424,,COc1cc(/C=C2\CCC/C(=C\c3cccc(OC)c3OC)C2=O)cc(OC)c1,394.47,4.94,5,0,53.99,6,N,0,4.97,4.97,NEUTRAL,0.65,-0.29,1700,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(2E,6E)-2-[(2,3-dimethoxyphenyl)methylidene]-6-[(3,5-dimethoxyphenyl)methylidene]cyclohexan-1-one"
CHEMBL4283979,2323427,,COc1cc([C@@H]2c3cc4c(cc3[C@H](NC(=O)c3cn(-c5ccc(F)cc5)nn3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,602.58,3.57,11,1,132.26,7,N,2,3.42,3.42,NEUTRAL,0.31,-0.13,6699,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"N-[(5R,5aS,8aR,9R)-8-oxo-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]-1-(4-fluorophenyl)triazole-4-carboxamide"
CHEMBL4284035,2323483,,O=C1OCC(c2ccc(O)c(O)c2)=C1c1ccc(O)cc1,284.27,2.27,5,3,86.99,2,N,0,2.81,2.79,NEUTRAL,0.58,1.23,40000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"3-(3,4-dihydroxyphenyl)-4-(4-hydroxyphenyl)-2H-furan-5-one"
CHEMBL4284050,2323498,,Brc1cc2nc(-c3ccco3)c(-c3ccco3)nc2cc1-c1ccccc1,417.26,6.58,4,0,52.06,3,N,1,5.9,5.9,NEUTRAL,0.33,-0.64,50000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"6-bromo-2,3-bis(furan-2-yl)-7-phenylquinoxaline"
CHEMBL4284065,2323513,,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccncc1)NCCc1cccnc1,395.47,3.7,5,1,72.7,7,N,0,3.25,3.25,NEUTRAL,0.48,-1.43,16100,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,(E)-3-(1-phenyl-3-pyridin-4-ylpyrazol-4-yl)-N-(2-pyridin-3-ylethyl)prop-2-enamide
CHEMBL4284118,2323566,,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1cccnc1)NCCc1ccncc1,395.47,3.7,5,1,72.7,7,N,0,3.25,3.25,NEUTRAL,0.48,-1.44,,,,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,(E)-3-(1-phenyl-3-pyridin-3-ylpyrazol-4-yl)-N-(2-pyridin-4-ylethyl)prop-2-enamide
CHEMBL4284126,2323574,,COc1ccc2cc(C(C)c3nnc(-c4ccc([N+](=O)[O-])cc4)o3)ccc2c1,375.38,4.96,6,0,91.29,5,N,0,4.25,4.25,NEUTRAL,0.36,-0.98,42110,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"2-[1-(6-methoxynaphthalen-2-yl)ethyl]-5-(4-nitrophenyl)-1,3,4-oxadiazole"
CHEMBL4284149,2323597,,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc1-2,433.54,2.54,8,2,95.93,4,N,0,2.78,2.22,NEUTRAL,0.48,-1.48,1500,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"[4-[(8-methylsulfanyl-5,6-dihydropyrimido[4,5-f]quinazolin-2-yl)amino]phenyl]-piperazin-1-ylmethanone"
CHEMBL4284167,2323615,,O=c1c(-c2ccc(C(F)(F)F)cc2)coc2c(O)c(O)ccc12,322.24,3.89,4,2,70.67,1,N,0,3.61,2.85,NEUTRAL,0.67,0.39,50000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"7,8-dihydroxy-3-[4-(trifluoromethyl)phenyl]chromen-4-one"
CHEMBL4284171,2323619,,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](COC(=O)/C=C/c3ccc(F)cc3)[C@@H](O)[C@H](O)[C@H]1OC2=O,476.41,1.2,10,4,151.98,5,N,0,1.95,1.92,NEUTRAL,0.37,1.64,35750,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"[(2R,3S,4S,4aR,10bS)-3,4,8,10-tetrahydroxy-9-methoxy-6-oxo-3,4,4a,10b-tetrahydro-2H-pyrano[3,2-c]isochromen-2-yl]methyl (E)-3-(4-fluorophenyl)prop-2-enoate"
CHEMBL4284184,2323632,,CCn1c(C(=O)N[C@@H](CO)CCCO)ccc1C(CC)(CC)c1ccc(OCS(=O)(=O)c2ccccc2)c(C)c1,570.75,4.6,7,3,117.86,15,N,1,4.48,4.48,NEUTRAL,0.25,-0.58,29570,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"5-[3-[4-(benzenesulfonylmethoxy)-3-methylphenyl]pentan-3-yl]-N-[(2R)-1,5-dihydroxypentan-2-yl]-1-ethylpyrrole-2-carboxamide"
CHEMBL4284186,2323634,,Cc1ccc(/N=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1,385.45,2.09,5,1,88.07,3,N,0,2.46,2.46,NEUTRAL,0.88,-1.78,55900,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,3-(4-methylphenyl)imino-5-morpholin-4-ylsulfonyl-1H-indol-2-one
CHEMBL4284222,2323670,,CC(=O)Nc1cc2cc(c1OC(C)=O)Oc1ccc(cc1)CCc1cccc(OC(C)=O)c1-c1ccc(cc1OC(C)=O)CC2,607.66,6.76,8,1,117.23,4,N,2,6.93,6.93,NEUTRAL,0.2,1.05,20000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(17-acetamido-16,24-diacetyloxy-14-oxapentacyclo[20.2.2.210,13.115,19.02,7]nonacosa-1(24),2(7),3,5,10(29),11,13(28),15(27),16,18,22,25-dodecaen-3-yl) acetate"
CHEMBL4284230,2323678,,C[C@]12CC[C@H]3[C@@H](CC[C@H]4c5cccnc5CC[C@@]43C)[C@@H]1CC(=O)OC2,339.48,4.51,3,0,39.19,0,N,0,3.76,3.75,NEUTRAL,0.65,1.91,100000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(1S,2R,11R,14R,15S,20S)-2,20-dimethyl-18-oxa-6-azapentacyclo[12.8.0.02,11.05,10.015,20]docosa-5(10),6,8-trien-17-one"
CHEMBL4284239,2323687,,CCSc1nnc(COc2cc(C)c3c(C)cc(=O)oc3c2)o1,332.38,3.48,7,0,78.36,5,N,0,2.78,2.78,NEUTRAL,0.52,-1.33,100000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"7-[(5-ethylsulfanyl-1,3,4-oxadiazol-2-yl)methoxy]-4,5-dimethylchromen-2-one"
CHEMBL4284264,2323712,,COc1ccc(-c2nc3ccccn3c2C(=O)/C=C\Nc2cc(OC)cc(OC)c2)cc1,429.48,4.84,7,1,74.09,8,N,0,3.4,3.4,NEUTRAL,0.32,-1.22,14860,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(Z)-3-(3,5-dimethoxyanilino)-1-[2-(4-methoxyphenyl)imidazo[1,2-a]pyridin-3-yl]prop-2-en-1-one"
CHEMBL4284266,2323714,,CCc1cccc(-c2nn3c(c2-c2ccc(OC)cc2)C(C)C(C)(C)C3)n1,361.49,5.33,4,0,39.94,4,N,1,5.28,5.28,NEUTRAL,0.63,-0.28,45000,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"2-(6-ethylpyridin-2-yl)-3-(4-methoxyphenyl)-4,5,5-trimethyl-4,6-dihydropyrrolo[1,2-b]pyrazole"
CHEMBL4284295,2323743,,C#Cc1cccc(Nc2ncnc3oc(C)c(C(=O)OCC)c23)c1,321.34,3.43,6,1,77.25,4,N,0,3.32,3.32,NEUTRAL,0.59,-1.66,1000000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"ethyl 4-(3-ethynylanilino)-6-methylfuro[2,3-d]pyrimidine-5-carboxylate"
CHEMBL4284298,2323746,,COc1ccc(-n2cc(C(=O)N[C@H]3c4cc5c(cc4[C@@H](c4cc(OC)c(OC)c(OC)c4)[C@H]4C(=O)OC[C@@H]43)OCO5)nn2)cc1,614.61,3.44,12,1,141.49,8,N,2,3.12,3.12,NEUTRAL,0.29,0.03,1110,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"N-[(5R,5aS,8aR,9R)-8-oxo-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]-1-(4-methoxyphenyl)triazole-4-carboxamide"
CHEMBL4284304,2323752,,O=C(N/N=C/c1ccc(O)cc1)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,405.39,4.36,5,4,111.63,5,N,0,3.6,3.6,NEUTRAL,0.29,-1.44,,,,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"1-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-3-[(E)-(4-hydroxyphenyl)methylideneamino]urea"
CHEMBL4284305,2323753,,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)C(C#N)=C[C@@](C)(COS(C)(=O)=O)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,571.78,5.62,7,0,110.53,4,N,2,4.9,4.9,NEUTRAL,0.32,2.12,19500,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"methyl (3R,3aR,5aR,5bS,7aS,10R,11S,11aS,13aS,13bS)-1-cyano-3,5a,5b,10,11,13b-hexamethyl-3-(methylsulfonyloxymethyl)-13-oxo-4,5,6,7,8,9,10,11,11a,13a-decahydro-3aH-cyclopenta[a]chrysene-7a-carboxylate"
CHEMBL4284318,2323766,,COc1ccc2cc(C(C)c3nnc(SCc4ccccc4)o3)ccc2c1,376.48,5.68,5,0,48.15,6,N,1,5.22,5.22,NEUTRAL,0.41,-1.09,91350,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"2-benzylsulfanyl-5-[1-(6-methoxynaphthalen-2-yl)ethyl]-1,3,4-oxadiazole"
CHEMBL4284320,2323768,,Cc1nccn1CCNC(=O)/C=C/c1cn(-c2ccc(S(C)(=O)=O)cc2)nc1-c1ccncc1,476.56,2.67,8,1,111.77,8,N,0,1.32,1.08,NEUTRAL,0.39,-1.96,,,,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,(E)-N-[2-(2-methylimidazol-1-yl)ethyl]-3-[1-(4-methylsulfonylphenyl)-3-pyridin-4-ylpyrazol-4-yl]prop-2-enamide
CHEMBL4284332,2323780,,CCCCSc1ccc2c(cc1=O)[C@@H](N)CCc1cc(OC)c(OC)c(OC)c1-2,415.56,4.58,6,1,70.78,7,N,0,3.65,1.66,BASE,0.53,0.64,1460,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(7S)-7-amino-10-butylsulfanyl-1,2,3-trimethoxy-6,7-dihydro-5H-benzo[a]heptalen-9-one"
CHEMBL4284361,2323809,,CC(=O)/C=C/c1cnc(C)c2c1COC(C)(C)O2,247.29,2.64,4,0,48.42,2,N,0,1.51,1.51,NEUTRAL,0.75,0.82,6600,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(E)-4-(2,2,8-trimethyl-4H-[1,3]dioxino[4,5-c]pyridin-5-yl)but-3-en-2-one"
CHEMBL4284379,2323827,,NS(=O)(=O)c1nnc(NCc2nc3ccccc3[nH]2)s1,310.36,0.67,7,3,126.65,4,N,0,0.28,0.08,NEUTRAL,0.65,-2.34,228000,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"5-(1H-benzimidazol-2-ylmethylamino)-1,3,4-thiadiazole-2-sulfonamide"
CHEMBL4284388,2323836,,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCCCC(=O)NO)c3)n2)cc1.O=C(O)C(F)(F)F,462.51,3.85,7,5,145.34,10,N,0,2.58,2.57,NEUTRAL,0.17,-1.19,26700,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"N-[3-[[4-(4-acetamidophenyl)pyrimidin-2-yl]amino]phenyl]-N'-hydroxyhexanediamide;2,2,2-trifluoroacetic acid"
CHEMBL4284397,2323845,,C/C=C/C(=O)N[C@@H](CC(C)C)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@@H]4C[C@@]43C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C,779.88,3.31,13,3,201.06,11,N,2,3.4,3.4,NEUTRAL,0.13,2.15,1.7,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"[(1S,2S,3R,4S,7R,9S,11R,13R,16S)-4,13-diacetyloxy-16-[(2R,3S)-3-[[(E)-but-2-enoyl]amino]-2-hydroxy-5-methylhexanoyl]oxy-1-hydroxy-15,18,18-trimethyl-12-oxo-6-oxapentacyclo[12.3.1.03,11.04,7.09,11]octadec-14-en-2-yl] benzoate"
CHEMBL4284409,2323857,,Cc1ccc(C2=C(c3cccc(C(F)(F)F)c3)C(=O)OC2)cc1,318.29,4.48,2,0,26.3,2,N,0,5.11,5.11,NEUTRAL,0.76,-0.25,19060,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,3-(4-methylphenyl)-4-[3-(trifluoromethyl)phenyl]-2H-furan-5-one
CHEMBL4284432,2323880,,COc1ccccc1-n1cc(COC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7OC[C@H](O)[C@H](O)[C@@H]7O)[C@@H](O)[C@H](O)[C@H]6NC(C)=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)nn1,979.22,4.91,16,6,233.41,11,N,3,4.89,4.89,NEUTRAL,0.1,1.73,53140,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"[1-(2-methoxyphenyl)triazol-4-yl]methyl (4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-[(2R,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-[[(2S,3S,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate"
CHEMBL4284434,2323882,,Cc1cccc(-c2nn3c(c2-c2ccnc(Cl)c2)C(C)C(C)(C)C3)n1,352.87,5.11,4,0,43.6,2,N,1,4.34,4.34,NEUTRAL,0.6,-0.53,100000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"3-(2-chloropyridin-4-yl)-4,5,5-trimethyl-2-(6-methylpyridin-2-yl)-4,6-dihydropyrrolo[1,2-b]pyrazole"
CHEMBL4284507,2323955,,Oc1ccc(-c2n[nH]cc2-c2ccccc2F)c(O)c1O,286.26,3,4,4,89.37,2,N,0,3.19,3.07,NEUTRAL,0.55,-0.48,50000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"4-[4-(2-fluorophenyl)-1H-pyrazol-5-yl]benzene-1,2,3-triol"
CHEMBL4284516,2323964,,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1cccnc1)NCCc1cccnc1,395.47,3.7,5,1,72.7,7,N,0,3.25,3.25,NEUTRAL,0.48,-1.41,30800,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,(E)-3-(1-phenyl-3-pyridin-3-ylpyrazol-4-yl)-N-(2-pyridin-3-ylethyl)prop-2-enamide
CHEMBL4284517,2323965,,COc1cc(/C=C/C(C)=O)ccc1OCc1cn(-c2c(F)cccc2F)nn1,385.37,3.74,6,0,66.24,7,N,0,3.95,3.95,NEUTRAL,0.58,-0.88,2028,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(E)-4-[4-[[1-(2,6-difluorophenyl)triazol-4-yl]methoxy]-3-methoxyphenyl]but-3-en-2-one"
CHEMBL4284530,2323978,,CCOC(=O)C1=C(N)Nc2[nH]nc(C)c2C1c1ccc(N(C)C)cc1,341.42,2.07,6,3,96.27,4,N,0,1.81,1.81,NEUTRAL,0.74,-1.04,5060,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"ethyl 6-amino-4-[4-(dimethylamino)phenyl]-3-methyl-4,7-dihydro-2H-pyrazolo[3,4-b]pyridine-5-carboxylate"
CHEMBL4284543,2323991,,COc1ccc(N/N=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,369.38,2.9,8,1,102.17,8,N,0,3.49,2.83,NEUTRAL,0.43,-0.63,280,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(1E)-N-(4-methoxyanilino)-2-oxo-2-(3,4,5-trimethoxyphenyl)ethanimidoyl cyanide"
CHEMBL4284548,2323996,,COc1ccccc1-c1cc2nc(-c3ccco3)c(-c3ccco3)nc2cc1Br,447.29,6.59,5,0,61.29,4,N,1,5.74,5.74,NEUTRAL,0.31,-0.59,50000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"6-bromo-2,3-bis(furan-2-yl)-7-(2-methoxyphenyl)quinoxaline"
CHEMBL4284555,2324003,,C=C(C=O)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)C(=O)COC(=O)/C=C/c5ccccc5)CC[C@]43C)[C@@H]12,655.88,7.94,7,0,110.53,10,N,2,7.99,7.99,NEUTRAL,0.14,1.9,8540,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"methyl (3R,4R,5R,8R,9R,10R,13S,14S,15R)-4-(cyanomethyl)-4,9,10-trimethyl-3-[2-methyl-3-oxo-4-[(E)-3-phenylprop-2-enoyl]oxybutan-2-yl]-15-(3-oxoprop-1-en-2-yl)-2,3,5,6,7,8,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-13-carboxylate"
CHEMBL4284585,2324033,,COc1ccc(/C=C2\CCC/C(=C\c3ccc(O)cc3)C2=O)cc1OC,350.41,4.63,4,1,55.76,4,N,0,4.98,4.97,NEUTRAL,0.82,0.03,17000,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(2E,6E)-2-[(3,4-dimethoxyphenyl)methylidene]-6-[(4-hydroxyphenyl)methylidene]cyclohexan-1-one"
CHEMBL4284609,2324057,,Cc1cccc(-c2nn3c(c2-c2ccnc(Cl)c2)CC(C)(C)C3)n1,338.84,4.55,4,0,43.6,2,N,0,3.98,3.98,NEUTRAL,0.64,-0.78,100000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"3-(2-chloropyridin-4-yl)-5,5-dimethyl-2-(6-methylpyridin-2-yl)-4,6-dihydropyrrolo[1,2-b]pyrazole"
CHEMBL4284626,2324074,,COc1cc(C(=O)/C(C#N)=N/Nc2ccc(F)cc2)cc(OC)c1OC,357.34,3.03,7,1,92.94,7,N,0,3.79,2.83,ACID,0.47,-0.93,9840,nM,=,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"(1E)-N-(4-fluoroanilino)-2-oxo-2-(3,4,5-trimethoxyphenyl)ethanimidoyl cyanide"
CHEMBL4284627,2324075,,CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)OC)N(C)C,497.68,2.69,7,2,114.04,15,N,0,4.1,3.91,NEUTRAL,0.26,0.85,100000,nM,>,MCF7,CELL-LINE,MCF7 (Breast carcinoma cells),,,,,,,"[(2S)-1-[[(2S)-1-[[(E,2S)-5-methoxy-5-oxopent-3-en-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl] (2S,3S)-2-(dimethylamino)-3-methylpentanoate"
